date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:04:01	3126/3126	---M--	200	added ('OK')	image/jpeg	etag:%22c36-5291092489880%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_technology54.jpg	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_technology54.jpg	(from http://sutrixgroup.com/)
10:04:02	5635/5635	---M--	200	added ('OK')	image/png	etag:%221603-529108f109f00%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_technology6.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_technology6.png	(from http://sutrixgroup.com/)
10:04:02	4487/4487	---M--	200	added ('OK')	image/png	etag:%221187-5291090234780%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_technology22.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_technology22.png	(from http://sutrixgroup.com/)
10:04:02	6638/6638	---M--	200	added ('OK')	image/png	etag:%2219ee-5291092489880%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_technology55.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_technology55.png	(from http://sutrixgroup.com/)
10:04:03	3153/3153	---M--	200	added ('OK')	image/png	etag:%22c51-529108fa93580%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_technology16.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_technology16.png	(from http://sutrixgroup.com/)
10:04:03	3869/3869	---M--	200	added ('OK')	image/png	etag:%22f1d-529108f4da800%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_technology9.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_technology9.png	(from http://sutrixgroup.com/)
10:04:03	1146/1146	---M--	200	added ('OK')	image/png	etag:%2247a-5291092671d00%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_technology57.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_technology57.png	(from http://sutrixgroup.com/)
10:04:03	1088/1088	---M--	200	added ('OK')	image/png	etag:%22440-529108f8ab100%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_technology13.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_technology13.png	(from http://sutrixgroup.com/)
10:04:04	2979/2979	---M--	200	added ('OK')	image/png	etag:%22ba3-5291092c2aa80%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_technology62.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_technology62.png	(from http://sutrixgroup.com/)
10:04:04	5247/5247	---M--	200	added ('OK')	image/png	etag:%22147f-529109285a180%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_technology59.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_technology59.png	(from http://sutrixgroup.com/)
10:04:04	4768/4768	---M--	200	added ('OK')	image/png	etag:%2212a0-5291092a42600%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_technology60.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_technology60.png	(from http://sutrixgroup.com/)
10:04:04	3715/3715	---M--	200	added ('OK')	image/png	etag:%22e83-5291092a42600%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_technology61.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_technology61.png	(from http://sutrixgroup.com/)
10:04:05	4233/4233	---M--	200	added ('OK')	image/png	etag:%221089-5291092c2aa80%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_technology63.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_technology63.png	(from http://sutrixgroup.com/)
10:04:05	4828/4828	---M--	200	added ('OK')	image/png	etag:%2212dc-5291092e12f00%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_technology64.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_technology64.png	(from http://sutrixgroup.com/)
10:04:05	1652/1652	---M--	200	added ('OK')	image/png	etag:%22674-5291092e12f00%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_technology65.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_technology65.png	(from http://sutrixgroup.com/)
10:04:06	1477/1477	---M--	200	added ('OK')	image/png	etag:%225c5-5291092ffb380%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_technology66.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_technology66.png	(from http://sutrixgroup.com/)
10:04:06	4483/4483	---M--	200	added ('OK')	image/png	etag:%221183-5291092ffb380%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_technology67.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_technology67.png	(from http://sutrixgroup.com/)
10:04:06	1874/1874	---M--	200	added ('OK')	image/png	etag:%22752-52910931e3800%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_technology68.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_technology68.png	(from http://sutrixgroup.com/)
10:04:08	32519/32519	---M--	200	added ('OK')	image/png	etag:%227f07-529108ceb4e00%22	http://sutrixgroup.com/wp-content/uploads/2016/01/David.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/David.png	(from http://sutrixgroup.com/)
10:04:12	33750/33750	---M--	200	added ('OK')	image/png	etag:%2283d6-52910933cbc80%22	http://sutrixgroup.com/wp-content/uploads/2016/01/QuanTran.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/QuanTran.png	(from http://sutrixgroup.com/)
10:04:12	22737/22737	---M--	200	added ('OK')	image/png	etag:%2258d1-52910933cbc80%22	http://sutrixgroup.com/wp-content/uploads/2016/01/phuong.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/phuong.png	(from http://sutrixgroup.com/)
10:04:12	32192/32192	---M--	200	added ('OK')	image/png	etag:%227dc0-529108cccc980%22	http://sutrixgroup.com/wp-content/uploads/2016/01/Chris.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/Chris.png	(from http://sutrixgroup.com/)
10:04:12	27355/27355	---M--	200	added ('OK')	image/png	etag:%226adb-529108d09d280%22	http://sutrixgroup.com/wp-content/uploads/2016/01/Khang.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/Khang.png	(from http://sutrixgroup.com/)
10:04:13	873/873	---M--	200	added ('OK')	image/png	etag:%22369-529acf998be6f%22	http://sutrixgroup.com/wp-content/themes/sutrix_group/images/img-pin-yellow.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/themes/sutrix_group/images/img-pin-yellow.png	(from http://sutrixgroup.com/)
10:04:13	573/573	---M--	200	added ('OK')	image/png	etag:%2223d-529acf998be6f%22	http://sutrixgroup.com/wp-content/themes/sutrix_group/images/img-pin-green.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/themes/sutrix_group/images/img-pin-green.png	(from http://sutrixgroup.com/)
10:04:13	703/703	---M--	200	added ('OK')	image/png	etag:%222bf-529acf998be6f%22	http://sutrixgroup.com/wp-content/themes/sutrix_group/images/img-pin-orange.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/themes/sutrix_group/images/img-pin-orange.png	(from http://sutrixgroup.com/)
10:04:14	29602/29602	---M--	200	added ('OK')	image/png	etag:%2273a2-529109a824f00%22	http://sutrixgroup.com/wp-content/uploads/2016/01/img-offices.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/img-offices.png	(from http://sutrixgroup.com/)
10:04:14	1694/1694	---M--	200	added ('OK')	image/png	etag:%2269e-52ca38c04d563%22	http://sutrixgroup.com/wp-content/plugins/really-simple-captcha/tmp/265811280.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/plugins/really-simple-captcha/tmp/265811280.png	(from http://sutrixgroup.com/)
10:04:14	1518/1518	---M-Z	200	added ('OK')	application/javascript	etag:%225ee-529acf999d7af-gzip%22	http://sutrixgroup.com/wp-includes/js/wp-embed.min.js?ver=4.4	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-includes/js/wp-embed.mineb11.js	(from http://sutrixgroup.com/)
10:04:15	327/327	---M-Z	200	added ('OK')	application/javascript	etag:%22147-529acf997c46f-gzip%22	http://sutrixgroup.com/wp-content/plugins/sitepress-multilingual-cms/res/js/sitepress.js?ver=4.4	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/plugins/sitepress-multilingual-cms/res/js/sitepresseb11.js	(from http://sutrixgroup.com/)
10:04:15	73/73	---M--	404	error ('Not%20Found')	application/json	date:Fri,%2026%20Feb%202016%2003:04:45%20GMT	http://sutrixgroup.com/fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsutrixgroup.com%2Ffr%2F	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/fr/wp-json/oembed/1.0/embed2282	(from http://sutrixgroup.com/fr/)
10:04:15	844/844	---M-Z	200	added ('OK')	application/rss+xml	etag:%226b16e30df81c75a8ac445accbc4c92c3-gzip%22	http://sutrixgroup.com/fr/feed/	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/fr/feed/index.html	(from http://sutrixgroup.com/fr/)
10:04:15	132/132	---M--	404	error ('Not%20Found')	text/xml	date:Fri,%2026%20Feb%202016%2003:04:46%20GMT	http://sutrixgroup.com/fr/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsutrixgroup.com%2Ffr%2F&format=xml	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/fr/wp-json/oembed/1.0/embed307d	(from http://sutrixgroup.com/fr/)
10:04:15	735/735	---M-Z	200	added ('OK')	application/rss+xml	etag:%22912e12d287e8940149a62fd4178506d5-gzip%22	http://sutrixgroup.com/fr/comments/feed/	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/fr/comments/feed/index.html	(from http://sutrixgroup.com/fr/)
10:04:16	985/985	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Feb%202016%2003:04:46%20GMT	http://sutrixgroup.com/fr/wp-json/	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/fr/wp-json/index.html	(from http://sutrixgroup.com/fr/)
10:04:16	47997/47997	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:46%20GMT	http://sutrixgroup.com/fr/consulting.html	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/fr/consulting.html	(from http://sutrixgroup.com/fr/)
10:04:16	86675/86675	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:47%20GMT	http://sutrixgroup.com/fr/solutions.html	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/fr/solutions.html	(from http://sutrixgroup.com/fr/)
10:04:17	3205/3205	---M--	200	added ('OK')	image/png	etag:%22c85-529109285a180%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_technology58.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_technology58.png	(from http://sutrixgroup.com/fr/)
10:04:17	1669/1669	---M--	200	added ('OK')	image/png	etag:%22685-52ca38c4856a3%22	http://sutrixgroup.com/wp-content/plugins/really-simple-captcha/tmp/1179348316.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/plugins/really-simple-captcha/tmp/1179348316.png	(from http://sutrixgroup.com/fr/)
10:04:18	73/73	---M--	404	error ('Not%20Found')	application/json	date:Fri,%2026%20Feb%202016%2003:04:48%20GMT	http://sutrixgroup.com/ja/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsutrixgroup.com%2Fja%2F	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/ja/wp-json/oembed/1.0/embede4b5	(from http://sutrixgroup.com/ja/)
10:04:18	844/844	---M-Z	200	added ('OK')	application/rss+xml	etag:%226b16e30df81c75a8ac445accbc4c92c3-gzip%22	http://sutrixgroup.com/ja/feed/	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/ja/feed/index.html	(from http://sutrixgroup.com/ja/)
10:04:18	132/132	---M--	404	error ('Not%20Found')	text/xml	date:Fri,%2026%20Feb%202016%2003:04:48%20GMT	http://sutrixgroup.com/ja/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsutrixgroup.com%2Fja%2F&format=xml	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/ja/wp-json/oembed/1.0/embed4f25	(from http://sutrixgroup.com/ja/)
10:04:18	735/735	---M-Z	200	added ('OK')	application/rss+xml	etag:%22912e12d287e8940149a62fd4178506d5-gzip%22	http://sutrixgroup.com/ja/comments/feed/	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/ja/comments/feed/index.html	(from http://sutrixgroup.com/ja/)
10:04:18	4648/4648	---M-Z	200	added ('OK')	text/css	etag:%221228-52a748ef32d23-gzip%22	http://sutrixgroup.com/wp-content/themes/sutrix_group/css/lang-jp.css	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/themes/sutrix_group/css/lang-jp.css	(from http://sutrixgroup.com/ja/)
10:04:19	254579/254579	---MCZ	200	added ('OK')	application/javascript	etag:%223e273-52ab30b49bcc3-gzip%22	http://sutrixgroup.com/wp-content/themes/sutrix_group/js/script.js	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/themes/sutrix_group/js/script.js	(from http://sutrixgroup.com/)
10:04:19	985/985	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Feb%202016%2003:04:49%20GMT	http://sutrixgroup.com/ja/wp-json/	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/ja/wp-json/index.html	(from http://sutrixgroup.com/ja/)
10:04:19	47602/47602	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:49%20GMT	http://sutrixgroup.com/ja/consulting.html	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/ja/consulting.html	(from http://sutrixgroup.com/ja/)
10:04:20	86040/86040	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:04:50%20GMT	http://sutrixgroup.com/ja/solutions.html	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/ja/solutions.html	(from http://sutrixgroup.com/ja/)
10:04:20	1600/1600	---M--	200	added ('OK')	image/png	etag:%22640-52ca38c45e5a3%22	http://sutrixgroup.com/wp-content/plugins/really-simple-captcha/tmp/580531784.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/plugins/really-simple-captcha/tmp/580531784.png	(from http://sutrixgroup.com/ja/)
10:04:20	25/25	---M--	200	added ('OK')	text/plain	etag:%224e536a-19-3ef0a6a1b08c0%22	http://gmpg.org/robots.txt		(from http://sutrixgroup.com/)
10:04:21	2067/2067	---M--	200	added ('OK')	text/css	etag:%225a6f7b-813-3ef0a663b3680%22	http://gmpg.org/xfn/default.css	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/default.css	(from http://gmpg.org/xfn/11)
10:04:21	4170/4170	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:03:54%20GMT	http://gmpg.org/xfn/.	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/.html	(from http://gmpg.org/xfn/11)
10:04:22	16269/16269	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:03:54%20GMT	http://gmpg.org/xfn/intro	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/intro.html	(from http://gmpg.org/xfn/11)
10:04:23	7342/7342	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:03:55%20GMT	http://gmpg.org/xfn/faq	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/faq.html	(from http://gmpg.org/xfn/11)
10:04:23	3789/3789	---M--	200	added ('OK')	text/html	date:Fri,%2026%20Feb%202016%2003:03:56%20GMT	http://gmpg.org/xfn/thanks	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/gmpg.org/xfn/thanks.html	(from http://gmpg.org/xfn/11)
10:04:24	2334/2334	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Feb%202016%2003:04:54%20GMT	http://sutrixgroup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsutrixgroup.com%2Fconsulting.html	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-json/oembed/1.0/embedd68a.json	(from http://sutrixgroup.com/consulting.html)
10:04:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202016%2003:04:54%20GMT	http://sutrixgroup.com/?p=24	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/index2cf9.html	(from http://sutrixgroup.com/consulting.html)
10:04:24	2426/2426	---M-Z	200	added ('OK')	text/xml	date:Fri,%2026%20Feb%202016%2003:04:55%20GMT	http://sutrixgroup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsutrixgroup.com%2Fconsulting.html&format=xml	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-json/oembed/1.0/embed6630	(from http://sutrixgroup.com/consulting.html)
10:04:24	1797/1797	---M--	200	added ('OK')	image/png	etag:%22705-529131e7a4400%22	http://sutrixgroup.com/wp-content/uploads/2016/01/Sutrix_Consulting.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/Sutrix_Consulting.png	(from http://sutrixgroup.com/consulting.html)
10:04:25	3788/3788	---M--	200	added ('OK')	image/png	etag:%22ecc-52910946de980%22	http://sutrixgroup.com/wp-content/uploads/2016/01/degital-strategy.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/degital-strategy.png	(from http://sutrixgroup.com/consulting.html)
10:04:25	3331/3331	---M--	200	added ('OK')	image/png	etag:%22d03-52910944f6500%22	http://sutrixgroup.com/wp-content/uploads/2016/01/degital-design.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/degital-design.png	(from http://sutrixgroup.com/consulting.html)
10:04:27	4731/4731	---M--	200	added ('OK')	image/png	etag:%22127b-529108f6c2c80%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_technology11.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_technology11.png	(from http://sutrixgroup.com/consulting.html)
10:04:27	26828/26828	---M--	200	added ('OK')	image/png	etag:%2268cc-529108c713c00%22	http://sutrixgroup.com/wp-content/uploads/2016/01/2-French.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/2-French.png	(from http://sutrixgroup.com/consulting.html)
10:04:27	2608/2608	---M--	200	added ('OK')	image/gif	etag:%22a30-529acf998be6f%22	http://sutrixgroup.com/wp-content/themes/sutrix_group/images/ajax_loader.gif	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/themes/sutrix_group/images/ajax_loader.gif	(from http://sutrixgroup.com/consulting.html)
10:04:27	1507/1507	---M--	200	added ('OK')	image/png	etag:%225e3-52ca38c71b863%22	http://sutrixgroup.com/wp-content/plugins/really-simple-captcha/tmp/160397361.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/plugins/really-simple-captcha/tmp/160397361.png	(from http://sutrixgroup.com/consulting.html)
10:04:27	2330/2330	---M--	200	added ('OK')	application/json	date:Fri,%2026%20Feb%202016%2003:04:57%20GMT	http://sutrixgroup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsutrixgroup.com%2Fsolutions.html	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-json/oembed/1.0/embed9dca.json	(from http://sutrixgroup.com/solutions.html)
10:04:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202016%2003:04:58%20GMT	http://sutrixgroup.com/?p=26	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/index88b9.html	(from http://sutrixgroup.com/solutions.html)
10:04:28	2422/2422	---M-Z	200	added ('OK')	text/xml	date:Fri,%2026%20Feb%202016%2003:04:58%20GMT	http://sutrixgroup.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsutrixgroup.com%2Fsolutions.html&format=xml	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-json/oembed/1.0/embed5a5a	(from http://sutrixgroup.com/solutions.html)
10:04:28	1762/1762	---M--	200	added ('OK')	image/png	etag:%226e2-529131e7a4400%22	http://sutrixgroup.com/wp-content/uploads/2016/01/Sutrix_Solutions.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/Sutrix_Solutions.png	(from http://sutrixgroup.com/solutions.html)
10:04:28	35962/35962	---M--	200	added ('OK')	image/png	etag:%228c7a-529108cae4500%22	http://sutrixgroup.com/wp-content/uploads/2016/01/3-Menu-card.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/3-Menu-card.png	(from http://sutrixgroup.com/consulting.html)
10:04:28	3651/3651	---M--	200	added ('OK')	image/png	etag:%22e43-529109bb37c00%22	http://sutrixgroup.com/wp-content/uploads/2016/01/web-mobile.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/web-mobile.png	(from http://sutrixgroup.com/solutions.html)
10:04:29	3737/3737	---M--	200	added ('OK')	image/png	etag:%22e99-529109b94f780%22	http://sutrixgroup.com/wp-content/uploads/2016/01/testing.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/testing.png	(from http://sutrixgroup.com/solutions.html)
10:04:29	4622/4622	---M--	200	added ('OK')	image/png	etag:%22120e-529109b57ee80%22	http://sutrixgroup.com/wp-content/uploads/2016/01/support.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/support.png	(from http://sutrixgroup.com/solutions.html)
10:04:33	36860/36860	---M--	200	added ('OK')	image/png	etag:%228ffc-529108c15ae80%22	http://sutrixgroup.com/wp-content/uploads/2016/01/1-autofrench.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/1-autofrench.png	(from http://sutrixgroup.com/solutions.html)
10:04:35	32085/32085	---M--	200	added ('OK')	image/png	etag:%227d55-529108c52b780%22	http://sutrixgroup.com/wp-content/uploads/2016/01/2-cabletv.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/2-cabletv.png	(from http://sutrixgroup.com/solutions.html)
10:04:35	34257/34257	---M--	200	added ('OK')	image/png	etag:%2285d1-529108c15ae80%22	http://sutrixgroup.com/wp-content/uploads/2016/01/1-donut-e-commerce.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/1-donut-e-commerce.png	(from http://sutrixgroup.com/solutions.html)
10:04:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Feb%202016%2003:05:06%20GMT	http://sutrixgroup.com/BackboneJS	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/BackboneJS	(from http://sutrixgroup.com/solutions.html)
10:04:35	35677/35677	---M--	200	added ('OK')	image/png	etag:%228b5d-529108c52b780%22	http://sutrixgroup.com/wp-content/uploads/2016/01/2-airline-website.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/2-airline-website.png	(from http://sutrixgroup.com/solutions.html)
10:04:36	21696/21696	---M--	200	added ('OK')	image/png	etag:%2254c0-529108cae4500%22	http://sutrixgroup.com/wp-content/uploads/2016/01/4-car-app.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/4-car-app.png	(from http://sutrixgroup.com/solutions.html)
10:04:40	32057/32057	---M--	200	added ('OK')	image/png	etag:%227d39-529108cccc980%22	http://sutrixgroup.com/wp-content/uploads/2016/01/5-Glaxo.png	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/5-Glaxo.png	(from http://sutrixgroup.com/solutions.html)
10:04:47	68940/68940	---M--	200	added ('OK')	image/jpeg	etag:%2210d4c-529108e968d00%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_team_05.jpg	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_team_05.jpg	(from http://sutrixgroup.com/solutions.html)
10:04:47	70697/70697	---M--	200	added ('OK')	image/jpeg	etag:%2211429-529108e598400%22	http://sutrixgroup.com/wp-content/uploads/2016/01/photo_team_02.jpg	/home/local/SUTRIXMEDIA1/trieu.dinh/websites/Sutrix/sutrixgroup.com/wp-content/uploads/2016/01/photo_team_02.jpg	(from http://sutrixgroup.com/solutions.html)
